"id","surface","confidence","kind","file","line","pointer","text"
"STR-0185","guide-knowledge","high","markdown","guide/knowledge/limits.md","28","","**Discord 허용 사용자 목록이 비면 아무도 못 보낸다.** 빈 목록은 전체 허용이 아니다."
"STR-0186","guide-knowledge","high","markdown","guide/knowledge/limits.md","30","","아직 만드는 중"
"STR-0187","guide-knowledge","high","markdown","guide/knowledge/limits.md","32","","**글자 크기**는 글꼴 선택 기능이 아니다. 대화 영역에서 `Ctrl + 마우스 휠` 로 조절한다."
"STR-0188","guide-knowledge","high","markdown","guide/knowledge/limits.md","34","","이 가이드가 답하지 않는 것"
"STR-0189","guide-knowledge","high","markdown","guide/knowledge/limits.md","36","","**지금 내 앱에서 벌어지는 일** — 내 멤버가 왜 멈췄는지, 내 로그인이 왜 안 되는지,"
"STR-0190","guide-knowledge","high","markdown","guide/knowledge/limits.md","37","","지금 파티에 누가 있는지. 이 문서는 앱을 들여다볼 수 없다."
"STR-0191","guide-knowledge","high","markdown","guide/knowledge/limits.md","38","","왼쪽 메뉴의 **문제 해결**이 실제로 조회하고 진단한다."
"STR-0192","guide-knowledge","high","markdown","guide/knowledge/limits.md","39","","**사용자 프로젝트 코드 작성·수정** — 그건 파티 멤버에게 시킬 일이다."
"STR-0193","guide-knowledge","high","markdown","guide/knowledge/party.md","1","","파티와 멤버"
"STR-0194","guide-knowledge","high","markdown","guide/knowledge/party.md","3","","*멤버** = AI 세션 하나. **파티** = 같이 일하는 멤버들의 묶음."
"STR-0195","guide-knowledge","high","markdown","guide/knowledge/party.md","4","","파티는 작업공간(폴더)에 속한다. 폴더를 바꾸면 파티 목록도 바뀐다."
"STR-0196","guide-knowledge","high","markdown","guide/knowledge/party.md","6","","파티 만들기"
"STR-0197","guide-knowledge","high","markdown","guide/knowledge/party.md","8","","사이드바에서 이름을 넣고 `+` 를 누르면 바로 생긴다. 좀 더 갖춰 만들려면 모달을 쓴다."
"STR-0198","guide-knowledge","high","markdown","guide/knowledge/party.md","9","","만들면 **`main` 멤버가 자동으로 하나** 생기고, 그 세션이 미리 준비된다."
"STR-0199","guide-knowledge","high","markdown","guide/knowledge/party.md","11","","⚠ 생성 모달은 **바깥을 클릭해도 안 닫힌다.** 쓰던 내용이 날아가지 않게 일부러 그렇게 했다."
"STR-0200","guide-knowledge","high","markdown","guide/knowledge/party.md","13","","파티를 여러 개 두고 오갈 수 있다. 사이드바에는 각 파티의 **전체 멤버 수와 지금 일하는 멤버 수**가 보인다."
"STR-0201","guide-knowledge","high","markdown","guide/knowledge/party.md","15","","멤버 만들기"
"STR-0202","guide-knowledge","high","markdown","guide/knowledge/party.md","17","","멤버 목록의 `+` 로 마법사가 열린다. 순서는:"
"STR-0203","guide-knowledge","high","markdown","guide/knowledge/party.md","19","","*이름 → 하네스 → 모델 → 추론 설정 → 권한 → 역할·확인**"
"STR-0204","guide-knowledge","high","markdown","guide/knowledge/party.md","21","","**이름** — 파티 안에서 유일해야 한다."
"STR-0205","guide-knowledge","high","markdown","guide/knowledge/party.md","22","","**하네스** — 이 멤버를 실제로 돌릴 프로그램. Claude Code · Codex · Cursor CLI 중 하나."
"STR-0206","guide-knowledge","high","markdown","guide/knowledge/party.md","23","","**모델** — 그 하네스에서 쓸 수 있는 모델만 보인다. 성능·비용·컨텍스트 크기·이미지 지원을 비교해 고른다."
"STR-0207","guide-knowledge","high","markdown","guide/knowledge/party.md","24","","**추론 설정** — Effort, Thinking 모드, Thinking 토큰 예산. 그 모델이 지원하지 않는 항목은 아예 안 보인다."
"STR-0208","guide-knowledge","high","markdown","guide/knowledge/party.md","25","","**권한** — 시작할 때 적용될 수준 → `safety.md`"
"STR-0209","guide-knowledge","high","markdown","guide/knowledge/party.md","26","","**역할** — 이 멤버가 뭘 하는 사람인지. 나중에 일을 나눌 때 기준이 된다."
"STR-0210","guide-knowledge","high","markdown","guide/knowledge/party.md","28","","만들면 새 패널이 자동으로 열린다."
"STR-0211","guide-knowledge","high","markdown","guide/knowledge/party.md","30","","⚠ 모델 목록을 못 불러오면 **다른 제공자 모델로 슬쩍 바꿔 채우지 않는다.** 실패를 그대로 보여주고 다시 시도하게 한다."
"STR-0212","guide-knowledge","high","markdown","guide/knowledge/party.md","32","","하네스와 모델의 관계"
"STR-0213","guide-knowledge","high","markdown","guide/knowledge/party.md","34","","하네스는 ""무엇으로 돌릴지"", 모델은 ""누가 생각할지""다. 보통은 짝이 정해져 있다(Claude Code ↔ Claude, Codex ↔ GPT)."
"STR-0214","guide-knowledge","high","markdown","guide/knowledge/party.md","35","","자체 하네스가 없는 모델(OpenRouter 를 통한 GLM·Kimi·Grok·Gemini·Qwen, DeepSeek 등)은 Claude Code 나 Codex 위에서 돈다."
"STR-0215","guide-knowledge","high","markdown","guide/knowledge/party.md","37","","⚠ **베타 기간에는 교차 조합이 잠겨 있다.** Claude Code + GPT, Codex + Claude 구독,"
"STR-0216","guide-knowledge","high","markdown","guide/knowledge/party.md","38","","Claude Code + Cursor 구독 세 가지는 모델 목록에 `베타 잠금` 배지와 이유가 함께 표시되고 선택이 거부된다."
"STR-0217","guide-knowledge","high","markdown","guide/knowledge/party.md","39","","위에 적은 OpenRouter·DeepSeek 모델은 잠금 대상이 **아니다** — 그게 그 모델의 유일한 실행 경로이기 때문이다."
"STR-0218","guide-knowledge","high","markdown","guide/knowledge/party.md","41","","멤버 상태 보기"
"STR-0219","guide-knowledge","high","markdown","guide/knowledge/party.md","43","","사이드바와 패널 양쪽에 지금 상태가 나온다:"
"STR-0220","guide-knowledge","high","markdown","guide/knowledge/party.md","44","","시작 전 · 준비/유휴 · 요청 중 · 응답 중 · 중단 중 · 닫힘 · 오류 · **승인 대기** · 안 읽은 메시지 수."
"STR-0221","guide-knowledge","high","markdown","guide/knowledge/party.md","46","","승인 대기는 사람이 눌러 주기 전까지 그 멤버가 멈춰 있다는 뜻이다 → `safety.md`"
"STR-0222","guide-knowledge","high","markdown","guide/knowledge/party.md","48","","멤버 실행 구성 바꾸기"
"STR-0223","guide-knowledge","high","markdown","guide/knowledge/party.md","50","","만든 뒤에도 모델·Effort·Thinking·디버그 로그·자동 압축을 바꿀 수 있다."
"STR-0224","guide-knowledge","high","markdown","guide/knowledge/party.md","52","","⚠ **첫 턴이 돌았거나 메시지가 쌓였으면 하네스는 못 바꾼다.** 하네스를 바꾸면 대화 ID 가 호환되지 않아"
"STR-0225","guide-knowledge","high","markdown","guide/knowledge/party.md","53","","지금까지의 맥락이 새 스레드로 끊기기 때문이다. 같은 하네스 안에서 모델을 바꾸는 건 언제든 된다."
"STR-0226","guide-knowledge","high","markdown","guide/knowledge/party.md","55","","지우기 — 무엇이 얼마나 사라지나"
"STR-0227","guide-knowledge","high","markdown","guide/knowledge/party.md","57","","동작 사라지는 것 남는 것"
"STR-0228","guide-knowledge","high","markdown","guide/knowledge/party.md","59","","**탭 닫기** 그 멤버의 실행(세션) 멤버, 대화 기록, 설정"
"STR-0229","guide-knowledge","high","markdown","guide/knowledge/party.md","60","","**멤버 삭제** 멤버 등록·역할 파일·실행 파티의 나머지"
"STR-0230","guide-knowledge","high","markdown","guide/knowledge/party.md","61","","**파티 삭제** 멤버·메시지·역할 파일·디스크 저장소 전부 —"
"STR-0231","guide-knowledge","high","markdown","guide/knowledge/party.md","63","","⚠ **파티 삭제는 되돌릴 수 없다.** 그래서 2단 확인을 거치고, 돌고 있던 세션을 전부 먼저 끝낸다."
"STR-0232","guide-knowledge","high","markdown","guide/knowledge/party.md","64","","⚠ `main` 멤버는 삭제할 수 없다."
"STR-0233","guide-knowledge","high","markdown","guide/knowledge/safety.md","1","","멋대로 못 하게 막는 것들"
"STR-0234","guide-knowledge","high","markdown","guide/knowledge/safety.md","3","","AI 에게 폴더를 통째로 맡기는 앱이다. 그래서 ""무엇까지 스스로 해도 되는가""를 사람이 정한다."
"STR-0235","guide-knowledge","high","markdown","guide/knowledge/safety.md","5","","권한 — 멤버가 시작할 때의 수준"
"STR-0236","guide-knowledge","high","markdown","guide/knowledge/safety.md","7","","권한 체계는 **모델이 아니라 하네스** 기준으로 적용된다. GPT 모델을 Claude Code 로 돌리면 Claude Code 의 권한 체계를 쓴다."
"STR-0237","guide-knowledge","high","markdown","guide/knowledge/safety.md","9","","*Claude Code 계열** — 하나를 고른다:"
"STR-0238","guide-knowledge","high","markdown","guide/knowledge/safety.md","10","","Default · Accept edits · Plan · Auto · Don't ask · Bypass permissions"
"STR-0239","guide-knowledge","high","markdown","guide/knowledge/safety.md","12","","*Codex 계열** — 두 축을 따로 정한다:"
"STR-0240","guide-knowledge","high","markdown","guide/knowledge/safety.md","13","","샌드박스: `read-only` · `workspace-write` · `danger-full-access`"
"STR-0241","guide-knowledge","high","markdown","guide/knowledge/safety.md","14","","승인 정책: `untrusted` · `on-request` · `never`"
"STR-0242","guide-knowledge","high","markdown","guide/knowledge/safety.md","15","","조합 프리셋: Read Only · Auto · Full Access · Custom"
"STR-0243","guide-knowledge","high","markdown","guide/knowledge/safety.md","16","","Guardian 사용 여부"
"STR-0244","guide-knowledge","high","markdown","guide/knowledge/safety.md","18","","권한은 대화 중에도 바꿀 수 있고 **다음 턴부터** 적용된다."
"STR-0245","guide-knowledge","high","markdown","guide/knowledge/safety.md","19","","멤버별로 저장되므로 멤버를 닫거나 앱을 껐다 켜도 그대로다."
"STR-0246","guide-knowledge","high","markdown","guide/knowledge/safety.md","21","","승인 카드"
"STR-0247","guide-knowledge","high","markdown","guide/knowledge/safety.md","23","","권한이 허용하지 않는 일을 AI 가 하려 하면, 대화 안에 **승인 카드**가 뜨고 그 멤버는 거기서 멈춘다."
"STR-0248","guide-knowledge","high","markdown","guide/knowledge/safety.md","25","","카드에서 보이는 것: 도구 이름과 설명, 실행하려는 명령 원문, 작업 디렉터리, 파일 diff, 요청 사유."
"STR-0249","guide-knowledge","high","markdown","guide/knowledge/safety.md","26","","Codex 라면 ""앞으로 항상 허용될 규칙""까지 함께 보여 준다."
"STR-0250","guide-knowledge","high","markdown","guide/knowledge/safety.md","28","","고를 수 있는 것: 거부 · 이번 한 번 허용."
"STR-0251","guide-knowledge","high","markdown","guide/knowledge/safety.md","29","","Codex 는 범위를 더 나눈다 — 이번 한 번 · 현재 세션 · **같은 command prefix 는 앞으로 항상** · 거부."
"STR-0252","guide-knowledge","high","markdown","guide/knowledge/safety.md","31","","승인 대기 중인 멤버는 사이드바에 배지가 뜬다. 처리한 뒤에도 카드는 무슨 결정을 했는지 남긴다."
"STR-0253","guide-knowledge","high","markdown","guide/knowledge/safety.md","33","","모델이 되묻는 질문"
"STR-0254","guide-knowledge","high","markdown","guide/knowledge/safety.md","35","","AI 가 사람에게 물어야 할 때 선택지 카드가 뜬다."
"STR-0255","guide-knowledge","high","markdown","guide/knowledge/safety.md","36","","단일·다중 선택, 선택지 설명, 기타/직접 입력, 자유 입력, 비밀 입력."
"STR-0256","guide-knowledge","high","markdown","guide/knowledge/safety.md","37","","여러 질문이면 이전/다음/건너뛰기가 있고, 필수 항목이 비면 전송이 막힌다."
"STR-0257","guide-knowledge","high","markdown","guide/knowledge/safety.md","39","","되돌릴 수 없는 것"
"STR-0258","guide-knowledge","high","markdown","guide/knowledge/safety.md","41","","**파티 삭제** — 멤버·메시지·역할 파일·디스크 저장소가 전부 사라진다. 2단 확인을 거친다."
"STR-0259","guide-knowledge","high","markdown","guide/knowledge/safety.md","42","","**대기열 모두 취소** — 빨간 버튼 + 2단 확인."
"STR-0260","guide-knowledge","high","markdown","guide/knowledge/safety.md","43","","**계정 연결 끊기** — 2단 확인. 자격 증명은 복구 가능한 백업으로 옮겨진다."
"STR-0261","guide-knowledge","high","markdown","guide/knowledge/safety.md","45","","되돌릴 수 있는 것과 헷갈리지 않게: **탭 닫기**는 실행만 멈추고 멤버와 기록은 남긴다 → `party.md`"
"STR-0262","guide-knowledge","high","markdown","guide/knowledge/safety.md","47","","앱이 스스로 거절하는 것"
"STR-0263","guide-knowledge","high","markdown","guide/knowledge/safety.md","49","","대화 속 링크가 **실행 파일·스크립트**면 실행하지 않고 위치만 보여 준다 → `talk.md`"
"STR-0264","guide-knowledge","high","markdown","guide/knowledge/safety.md","50","","모델 목록 조회에 실패하면 **다른 제공자 모델로 대신 채우지 않는다**"
"STR-0265","guide-knowledge","high","markdown","guide/knowledge/safety.md","51","","인증이 없거나 플랜이 안 되면 **다른 모델로 몰래 바꾸지 않고** 오류를 낸다"
"STR-0266","guide-knowledge","high","markdown","guide/knowledge/safety.md","52","","작업공간 경로를 해석 못 하면 **비슷한 폴더로 대신 열지 않는다**"
"STR-0267","guide-knowledge","high","markdown","guide/knowledge/safety.md","54","","공통 원칙 하나다 — **조용한 대체보다 눈에 보이는 실패가 낫다.**"
"STR-0268","guide-knowledge","high","markdown","guide/knowledge/safety.md","55","","잘못된 모델로 이미 30분을 돌린 뒤에 알아채는 게 훨씬 비싸기 때문이다."
