"id","surface","confidence","kind","file","line","pointer","text","suggested_text_ko"
"STR-0121","guide-knowledge","high","markdown","guide/knowledge/cost.md","17","","화면 이동·설정·배치 변경 안 쓴다","화면 이동·설정·배치 변경 **미사용**"
"STR-0122","guide-knowledge","high","markdown","guide/knowledge/cost.md","19","","가이드 화면 위쪽의 표시가 **지금 이 화면이 비용을 쓰는지 아닌지**를 알려 준다.","가이드 화면 상단의 표시에서 **현재 화면의 모델 사용 여부**를 확인할 수 있다."
"STR-0123","guide-knowledge","high","markdown","guide/knowledge/cost.md","20","","금액이나 토큰 수는 거기 나오지 않는다 — **쓴다/안 쓴다** 두 가지만이다.","해당 표시에는 금액이나 토큰 수가 아닌 **사용/미사용** 여부만 나타난다."
"STR-0124","guide-knowledge","high","markdown","guide/knowledge/cost.md","22","","놓치기 쉬운 것","추가 비용이 발생할 수 있는 기능"
"STR-0125","guide-knowledge","high","markdown","guide/knowledge/cost.md","24","","**Message Gate 를 켜면 메시지 하나마다 심사 모델이 한 번 더 돈다.** 본문보다 짧지만 공짜는 아니다.","**Message Gate를 켜면 메시지마다 심사 모델이 추가로 한 번 실행된다.** 심사 내용이 짧아도 모델 사용 비용이 발생한다."
"STR-0126","guide-knowledge","high","markdown","guide/knowledge/cost.md","25","","**자동 압축**은 임계값을 넘을 때 스스로 실행된다. 사람이 누르지 않아도 그 턴은 나간다.","**자동 압축**은 임계값을 초과하면 자동으로 실행된다. 사용자가 직접 실행하지 않아도 모델 사용 비용이 발생한다."
"STR-0127","guide-knowledge","high","markdown","guide/knowledge/cost.md","26","","**전체 방송**은 받는 멤버 수만큼 턴이 동시에 시작된다.",""
"STR-0128","guide-knowledge","high","markdown","guide/knowledge/cost.md","27","","멤버를 **열어 두기만 하는 것**은 비용이 아니다. 도는 턴만 비용이다.","멤버의 세션을 **열어 둔 상태만으로는** 비용이 발생하지 않는다. 모델이 턴을 실행할 때만 비용이 발생한다."
"STR-0129","guide-knowledge","high","markdown","guide/knowledge/cost.md","29","","얼마나 썼는지 보기","사용량 확인"
"STR-0130","guide-knowledge","high","markdown","guide/knowledge/cost.md","31","","제공자별 **사용 한도**(구독의 5시간·주간 한도 같은 것)는 제목 표시줄의 표시로 확인한다.","제공자별 **사용 한도**(구독의 5시간·주간 한도 등)는 제목 표시줄에서 확인할 수 있다."
"STR-0131","guide-knowledge","high","markdown","guide/knowledge/cost.md","32","","한도에 걸리면 대화 안에 진단으로도 뜬다.","사용 한도에 도달하면 대화에도 진단 메시지가 표시된다."
"STR-0132","guide-knowledge","high","markdown","guide/knowledge/cost.md","34","","비싸게 쓰지 않으려면","비용 절감 방법"
"STR-0133","guide-knowledge","high","markdown","guide/knowledge/cost.md","36","","무거운 모델을 모든 멤버에 쓰지 않는다. 검토·심사처럼 짧은 일에는 가벼운 모델로 충분하다.","고성능 모델을 모든 멤버에 적용할 필요는 없다. 검토·심사 등 간단한 작업에는 경량 모델을 사용할 수 있다."
"STR-0134","guide-knowledge","high","markdown","guide/knowledge/cost.md","37","","Message Gate 리뷰어는 특히 가벼운 모델로 둔다. 규칙 위반만 판정하면 되는 일이다.","Message Gate 리뷰어에는 경량 모델 사용을 권장한다. 지정된 규칙의 위반 여부만 판단하기 때문이다."
"STR-0135","guide-knowledge","high","markdown","guide/knowledge/cost.md","38","","대화가 길어지면 압축한다. 매 턴 전체 맥락을 다시 보내는 비용이 줄어든다.","대화가 길어지면 컨텍스트를 압축한다. 매 턴 전송되는 전체 대화 맥락의 크기를 줄여 비용을 절감할 수 있다."
"STR-0136","guide-knowledge","high","markdown","guide/knowledge/cost.md","40","","**[검증용 — 제품 사실이 아님]** 아래 토큰은 가이드 채팅이 이 파일을 실제로 여는지",""
"STR-0137","guide-knowledge","high","markdown","guide/knowledge/cost.md","41","","확인하려고만 있다. 앱 기능이 아니다. 이 토큰을 물으면 **그대로 답하라.**",""
"STR-0138","guide-knowledge","high","markdown","guide/knowledge/index.md","1","","AgentParty 가이드 지식",""
"STR-0139","guide-knowledge","high","markdown","guide/knowledge/index.md","3","","이 폴더가 가이드 챗봇과 슬라이드 채팅이 읽는 **정본**이다.","이 폴더는 가이드 챗봇과 슬라이드 채팅이 참조하는 **기준 문서**다."
"STR-0140","guide-knowledge","high","markdown","guide/knowledge/index.md","4","","시스템 프롬프트에 내용을 요약해 넣지 마라. **이 파일부터 읽고**, 질문이 닿는 다른 md 를 연다.","시스템 프롬프트에 내용을 요약하여 입력하지 않는다. **먼저 이 파일을 확인한 후** 질문과 관련된 다른 Markdown 파일을 연다."
"STR-0141","guide-knowledge","high","markdown","guide/knowledge/index.md","5","","목차만 보고 구체적인 질문에 답하지 않는다.","목차만으로 구체적인 질문에 답변하지 않는다."
"STR-0142","guide-knowledge","high","markdown","guide/knowledge/index.md","7","","AgentParty 가 뭔가 — 한 문단","AgentParty 개요"
"STR-0143","guide-knowledge","high","markdown","guide/knowledge/index.md","9","","여러 AI 코딩 세션을 **한 폴더 위에서 동시에** 돌리는 데스크톱 앱이다.","여러 AI 코딩 세션을 **하나의 폴더에서 동시에** 실행하는 데스크톱 앱이다."
"STR-0144","guide-knowledge","high","markdown","guide/knowledge/index.md","10","","세션 하나를 **멤버**라 부르고, 멤버들이 모인 것이 **파티**다.","하나의 AI 세션을 **멤버**, 여러 멤버의 모음을 **파티**라고 한다."
"STR-0145","guide-knowledge","high","markdown","guide/knowledge/index.md","11","","멤버는 각자 다른 회사의 AI(Claude·GPT·Grok…)로 돌 수 있고, 사람을 거치지 않고 **서로 메시지를 주고받는다**.","각 멤버는 서로 다른 AI(Claude·GPT·Grok 등)로 실행할 수 있으며, 사용자 개입 없이 **멤버 간 메시지를 주고받을 수 있다.**"
"STR-0146","guide-knowledge","high","markdown","guide/knowledge/index.md","12","","사람은 그 사이에서 일을 나눠 주고, 위험한 실행을 승인하고, 결과를 본다.","사용자는 멤버에게 작업을 배정하고, 승인이 필요한 실행을 검토하며, 작업 결과를 확인한다."
"STR-0147","guide-knowledge","high","markdown","guide/knowledge/index.md","14","","파일 지도","문서 구성"
"STR-0148","guide-knowledge","high","markdown","guide/knowledge/index.md","16","","파일 여기서 답할 질문","파일 설명 범위"
"STR-0149","guide-knowledge","high","markdown","guide/knowledge/index.md","18","","`start.md` 설치하고 처음 켰다. 뭐부터 하나","`start.md` 설치 후 초기 설정 및 사용 절차"
"STR-0150","guide-knowledge","high","markdown","guide/knowledge/index.md","19","","`screens.md` 그 화면이 어디 있나. 창·탭·패널은 어떻게 쓰나","`screens.md` 화면·창·탭·패널의 위치와 사용 방법"
"STR-0151","guide-knowledge","high","markdown","guide/knowledge/index.md","20","","`party.md` 파티와 멤버를 어떻게 만들고 관리하나","`party.md` 파티와 멤버 생성 및 관리 방법"
"STR-0152","guide-knowledge","high","markdown","guide/knowledge/index.md","21","","`talk.md` 멤버에게 말을 어떻게 거나. 첨부·중단·대기열·명령","`talk.md` 멤버에게 메시지를 보내는 방법과 첨부·중단·대기열·명령 사용 방법"
"STR-0153","guide-knowledge","high","markdown","guide/knowledge/index.md","22","","`collab.md` 멤버끼리 어떻게 일을 주고받나. Message Gate·서브에이전트","`collab.md` 멤버 간 작업 전달 방법과 Message Gate·서브에이전트 사용 방법"
"STR-0154","guide-knowledge","high","markdown","guide/knowledge/index.md","23","","`safety.md` 멋대로 못 하게 어떻게 막나. 권한·승인·되돌릴 수 없는 것","`safety.md` 권한·승인·되돌릴 수 없는 작업의 안전 관리 방법"
"STR-0155","guide-knowledge","high","markdown","guide/knowledge/index.md","24","","`context.md` 대화가 길어지면. 컨텍스트·압축·재시작","`context.md` 컨텍스트·압축·재시작을 사용한 장기 대화 관리 방법"
"STR-0156","guide-knowledge","high","markdown","guide/knowledge/index.md","25","","`connect.md` 계정 연결. Claude·Codex·Cursor·OpenRouter",""
"STR-0157","guide-knowledge","high","markdown","guide/knowledge/index.md","26","","`cost.md` 돈이 어디서 나가나","`cost.md` 비용 발생 기준과 사용량 확인 방법"
"STR-0158","guide-knowledge","high","markdown","guide/knowledge/index.md","27","","`limits.md` 안 되는 것, 아직 없는 것","`limits.md` 지원하지 않거나 아직 제공되지 않는 기능"
"STR-0159","guide-knowledge","high","markdown","guide/knowledge/index.md","29","","답할 때의 규칙","답변 작성 원칙"
"STR-0160","guide-knowledge","high","markdown","guide/knowledge/index.md","31","","정본에 없으면 **지어내지 않는다.** 모른다고 하고, 어느 파일이 다뤘어야 하는지 말한다.","기준 문서에 없는 내용은 임의로 생성하지 않는다. 확인할 수 없음을 알리고 관련 내용을 다뤄야 할 파일을 안내한다."
"STR-0161","guide-knowledge","high","markdown","guide/knowledge/index.md","32","","화면 이름·버튼 이름은 **사용자가 눈으로 찾을 수 있는 그대로** 쓴다.","화면명과 버튼명은 **사용자가 화면에서 확인할 수 있는 명칭 그대로** 사용한다."
"STR-0162","guide-knowledge","high","markdown","guide/knowledge/index.md","33","","**되돌릴 수 없는 동작**은 절차보다 먼저 경고한다.",""
"STR-0163","guide-knowledge","high","markdown","guide/knowledge/index.md","34","","앱의 **지금 이 순간** 상태(내 멤버가 왜 멈췄나, 로그인이 왜 안 되나)는 여기서 답하지 않는다.","앱의 **현재 실행 상태**(멤버 중단 사유, 로그인 실패 사유 등)는 이 문서에서 답변하지 않는다."
"STR-0164","guide-knowledge","high","markdown","guide/knowledge/index.md","35","","왼쪽 메뉴의 **문제 해결**로 보낸다. 그쪽은 실제로 들여다볼 수 있고, 이 문서는 못 한다.","왼쪽 메뉴의 **문제 해결**을 안내한다. 문제 해결 기능은 앱 상태를 직접 조회할 수 있지만 이 문서는 조회할 수 없다."
"STR-0165","guide-knowledge","high","markdown","guide/knowledge/limits.md","1","","안 되는 것, 아직 없는 것","지원되지 않거나 제공되지 않는 기능"
"STR-0166","guide-knowledge","high","markdown","guide/knowledge/limits.md","3","","""왜 안 되지?"" 로 시간을 버리지 않도록, 없는 것을 없다고 적어 둔다.","지원되지 않는 기능을 확인하느라 불필요한 시간이 소요되지 않도록 현재 제공 범위를 안내한다."
"STR-0167","guide-knowledge","high","markdown","guide/knowledge/limits.md","5","","지금은 막아 둔 것","현재 제한된 기능"
"STR-0168","guide-knowledge","high","markdown","guide/knowledge/limits.md","7","","**교차 하네스 조합 3종** — Claude Code + GPT, Codex + Claude 구독,",""
"STR-0169","guide-knowledge","high","markdown","guide/knowledge/limits.md","8","","Claude Code + Cursor 구독. 베타 기간 동안 선택할 수 없고, 모델 목록에 `베타 잠금` 배지와 이유가 표시된다.","Claude Code + Cursor 구독 조합은 베타 기간에 선택할 수 없다. 모델 목록에 `베타 잠금` 배지와 제한 사유가 표시된다."
"STR-0170","guide-knowledge","high","markdown","guide/knowledge/limits.md","9","","OpenRouter·DeepSeek 모델을 Claude Code / Codex 에서 돌리는 것은 잠금 대상이 **아니다** → `party.md`","OpenRouter·DeepSeek 모델을 Claude Code / Codex에서 실행하는 것은 잠금 대상이 **아니다** → `party.md`"
"STR-0171","guide-knowledge","high","markdown","guide/knowledge/limits.md","10","","**Codex 의 MCP 서버 켜기/끄기** — 설정 파일 기반이라 실행 중 토글을 제공하지 않는다.","**Codex의 MCP 서버 켜기/끄기** — 설정 파일을 통해 관리되므로 실행 중 토글 기능을 제공하지 않는다."
"STR-0172","guide-knowledge","high","markdown","guide/knowledge/limits.md","12","","애초에 진입점이 없는 것","현재 진입점이 제공되지 않는 기능"
"STR-0173","guide-knowledge","high","markdown","guide/knowledge/limits.md","14","","**Cursor 로그인/로그아웃** — 앱 안에 없다. 로컬 Cursor CLI 의 로그인 상태를 그대로 쓴다 → `connect.md`","**Cursor 로그인/로그아웃** — 앱에서 제공하지 않는다. 로컬 Cursor CLI의 로그인 상태를 사용한다 → `connect.md`"
"STR-0174","guide-knowledge","high","markdown","guide/knowledge/limits.md","15","","**OpenRouter 키 삭제** — HTTP API 에만 있고 인증 화면에는 버튼이 없다.",""
"STR-0175","guide-knowledge","high","markdown","guide/knowledge/limits.md","16","","그 밖에 API·에이전트 도구로만 되는 것들 — Claude 구독 해제, 기존 세션 바인딩,","기타 API·에이전트 도구에서만 제공되는 기능 — Claude 구독 해제, 기존 세션 바인딩,"
"STR-0176","guide-knowledge","high","markdown","guide/knowledge/limits.md","17","","전체 상태 조회, 일괄 중단, 전체 방송, Message Gate 1회 우회.",""
